616,-0.062604,-0.049412,-0.035083,-0.010704,-0.03509,0.0061257,-0.11392,-0.064175,0.067892,0.062433,0.019765,0.014434,0.038064,0.085901,-0.033227,-12.0,12.0,11.0,11.0,-5.0,47.0,-32.0,-51.0,48.0,-8.8975e-05,0.00018413,-0.00013437,2.2623e-06,-5.5984000000000005e-06,-0.00058862,0.00042167,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.013763,168.66,-182.01,154.45,28.715,-181.63,113.54,73.249,94.18,142.54,-208.96,68.279,165.58,-75.812,-135.75,-132.61,-134.39,-77.7,-212.93,70.72,-198.29,23.269,175.66,-15.876,-170.39,75.762,-213.04,170.14,11.956,-181.62,-6.4239,182.59,180.05,-170.6,187.78,-195.51,179.81,193.0,-145.12,159.38,117.51,-169.78,-144.4,177.1
617,-0.073102,-0.096168,-0.044912,-0.012918,-0.04784,0.0062364,-0.11575,-0.061013,0.07417,0.090991,0.023893,0.0097508,0.039734,0.087757,-0.033526,-16.0,12.0,8.0,12.0,17.0,47.0,-28.0,-52.0,52.0,-0.00020194,6.6677e-05,-3.5958000000000004e-05,-6.3558e-05,3.662e-05,-0.00056094,0.0004618,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.013728,301.53,-170.78,-19.253,191.88,-181.74,9.6208,178.01,-193.63,174.25,-227.7,94.207,172.01,-13.253,-179.94,-267.16,-115.32,-104.92,-202.03,46.939,-193.99,19.479,176.07,-7.7215,-177.17,-255.05,94.978,172.52,6.7132,-180.35,-1.6195,179.4,181.58,-154.51,169.23,-195.43,180.61,190.95,-122.98,118.13,131.08,-152.21,-136.34,159.8
618,-0.083498,-0.078699,-0.056171,-0.016699,-0.060744,0.0055653,-0.11785,-0.059831,0.095095,0.099145,0.035349,0.023018,0.052528,0.088282,-0.034054,-13.0,16.0,9.0,22.0,-6.0,-17.0,-25.0,-55.0,52.0,-6.5097e-05,-7.412300000000001e-05,8.666799999999999e-05,-5.651e-05,1.1818e-05,-0.00054165,0.00041476,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.014131,183.13,-178.09,-9.0683,183.47,-187.16,13.893,178.38,107.2,172.45,-247.12,101.69,174.34,-2.3013,-178.71,-125.92,-88.771,-123.54,-252.53,97.457,154.37,-322.8,177.83,-1.2148,-184.21,66.838,-211.67,132.54,51.206,-181.56,2.2958,175.28,180.99,-120.82,133.53,-196.02,183.74,192.57,-106.8,56.934,172.44,-136.27,-128.7,139.6
619,-0.04653,-0.073498,-0.038085,-0.012203,-0.037842,0.0077951,-0.10524,-0.062773,0.063369,0.074277,0.024358,0.012033,0.037105,0.083095,-0.029232,-17.0,-12.0,8.0,20.0,-5.0,-20.0,-28.0,-52.0,52.0,-0.00013805,8.9604e-06,2.4542e-05,-3.5314e-05,-2.1190999999999998e-05,-0.00058729,0.00034648,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.012067,185.65,-173.82,-10.231,190.32,-181.89,11.889,181.02,103.24,163.06,-221.02,72.465,171.87,-10.453,-171.99,-112.82,-123.98,-85.8,149.01,50.346,-195.52,16.309,182.01,-8.4017,-171.78,-262.15,94.425,170.92,6.5314,-179.36,2.7132,176.78,180.38,-152.63,168.69,-197.57,182.55,192.47,-127.34,120.63,136.32,-151.08,-146.58,164.12
620,-0.080174,-0.089864,-0.052025,-0.016852,-0.053498,0.0055441,-0.10907,-0.060616,0.095823,0.11321,0.027432,0.018284,0.045475,0.083744,-0.031772,-13.0,13.0,8.0,12.0,-6.0,-17.0,-24.0,-56.0,56.0,0.00044655,-0.00034293,0.00018453,-1.6238999999999998e-06,1.0182e-05,-0.00053779,0.00032497,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,0.012552,184.27,-170.6,-16.589,182.78,-190.07,15.394,192.18,-191.69,166.45,-249.61,122.23,182.92,-18.365,-191.8,-169.86,-89.324,-142.12,-300.33,157.05,94.247,-243.33,209.84,-43.63,-184.21,96.487,-197.4,32.519,164.74,-173.14,-12.358,175.51,181.36,-141.12,152.67,-195.33,183.46,189.49,-118.91,63.557,175.33,-116.81,-150.01,142.89
621,-0.055452,-0.10048,-0.043929,-0.014655,-0.042841,0.00505,-0.11676,-0.053398,0.088409,0.09147,0.021606,0.010619,0.039275,0.087251,-0.034549,-15.0,14.0,9.0,19.0,17.0,-19.0,-23.0,-54.0,54.0,-0.00011437,-5.769600000000001e-06,4.2223e-05,-0.0001005,-2.6436999999999998e-05,-0.00048011,0.00047098,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,0.013702,178.85,-178.68,-1.9856,177.64,-257.27,85.053,177.76,-207.8,166.73,-245.54,110.91,171.03,-6.2205,-179.02,-153.19,-88.869,-135.39,-305.95,158.52,110.72,-269.29,176.0,-4.833,-182.25,74.837,-193.86,27.035,162.14,-181.53,-0.79883,176.64,181.95,-157.5,166.05,-191.03,180.91,198.17,-127.83,74.92,178.6,-128.05,-155.67,146.93
622,-0.11255,-0.10572,-0.061336,-0.026441,-0.070859,0.0027218,-0.11599,-0.060435,0.10828,0.13686,0.043784,0.03523,0.068727,0.083211,-0.035923,-17.0,15.0,8.0,20.0,-5.0,-20.0,-28.0,-52.0,-13.0,0.00011756,-0.00014625,0.00011392,-9.0882e-05,4.8721e-05,-0.00047291,0.00028038,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.014021,187.15,-176.29,-15.024,193.61,-181.9,7.2635,180.22,99.418,163.53,-209.88,68.481,171.7,-15.521,-180.48,-118.92,-133.5,-80.978,-210.03,67.452,-199.68,7.4469,177.0,5.791,-179.84,-232.37,78.661,170.15,0.54774,-181.47,6.9504,176.33,181.09,-61.419,71.743,-193.35,184.75,194.21,-101.02,12.317,199.21,-113.47,-137.76,142.68
623,-0.095437,-0.091194,-0.054777,-0.01956,-0.055551,0.0028678,-0.11496,-0.063179,0.096031,0.096979,0.0329,0.025522,0.051327,0.082046,-0.035,12.0,-11.0,8.0,22.0,-8.0,-18.0,-24.0,-56.0,56.0,0.00029227,-0.00024445,0.00017075,-1.9229000000000002e-05,1.4913e-05,-0.00054422,0.00035287,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.013822,179.39,-170.04,-13.751,180.63,-246.52,71.654,181.03,-195.12,158.09,-270.7,138.62,179.88,-9.9033,-178.43,-163.37,-78.831,-153.43,-283.67,152.58,69.601,-217.16,-22.975,191.03,-193.73,127.78,-202.1,34.809,167.83,-13.313,-172.79,170.52,181.47,-146.32,151.84,-189.96,183.97,197.64,-132.49,56.403,190.49,-102.98,-163.67,140.27
624,-0.093064,-0.080032,-0.047897,-0.022626,-0.064193,0.0028661,-0.12001,-0.058924,0.10646,0.10672,0.034974,0.030035,0.057179,0.084967,-0.03641,-13.0,16.0,9.0,20.0,-5.0,-19.0,-25.0,-55.0,55.0,0.00012189,-0.00019361,0.00016639,-4.8079e-05,4.1188e-05,-0.00051443,0.00048843,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.014486,185.8,-177.2,-5.3202,181.04,-184.99,11.476,179.07,-222.83,167.84,-242.21,106.42,175.91,-11.249,-174.6,-146.97,-91.039,-131.12,-248.5,109.39,129.67,-293.22,190.09,-22.825,-181.88,94.747,-213.0,63.179,121.83,-179.82,-3.761,176.7,180.75,-127.31,143.16,-197.11,182.5,190.13,-107.29,44.027,179.94,-121.65,-138.38,139.73
625,-0.096472,-0.086299,-0.048665,-0.020122,-0.061132,0.0025923,-0.12156,-0.05698,0.10988,0.095881,0.037583,0.025948,0.05497,0.085324,-0.037251,-16.0,16.0,9.0,17.0,-5.0,-17.0,-28.0,-52.0,52.0,-2.0859000000000002e-06,-2.7494e-05,2.7717e-05,-1.3172999999999999e-05,-3.9388e-05,-0.00049738,0.00053971,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.014804,183.96,-178.24,-6.1648,183.4,-181.11,4.8107,178.98,-219.18,166.3,-239.86,91.319,173.18,-1.241,-177.52,-152.53,-91.155,-117.66,-275.87,131.93,146.33,-312.88,180.76,-4.7608,-179.26,75.848,-204.45,107.57,76.931,-180.1,0.31292,178.82,180.78,-128.66,139.27,-192.19,182.06,200.91,-115.31,52.487,175.96,-145.99,-124.83,145.86
626,-0.11468,-0.10784,-0.072524,-0.023171,-0.074075,0.0027387,-0.12812,-0.055664,0.12047,0.14503,0.038834,0.030768,0.059659,0.088488,-0.037727,-16.0,13.0,9.0,15.0,-8.0,-18.0,-24.0,-56.0,56.0,0.00037786,-0.00050987,0.00027802,-6.233100000000001e-05,7.054899999999999e-05,-0.00049588,0.00060771,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.016464,182.64,-175.07,-1.8632,180.73,-189.94,15.599,179.13,-207.87,167.52,-250.43,118.27,173.32,-3.4214,-178.19,-151.9,-95.809,-139.91,-227.18,81.331,153.36,-323.51,182.15,-11.957,-181.49,91.02,-225.51,148.31,33.01,-179.57,-2.6942,177.63,181.77,-105.78,115.99,-193.96,186.53,185.91,-87.915,17.14,197.45,-62.41,-190.05,124.99
627,-0.064381,-0.062887,-0.043554,-0.015353,-0.047065,0.0018419,-0.12182,-0.051766,0.08888,0.091232,0.025287,0.019288,0.042143,0.084985,-0.038526,-13.0,12.0,9.0,12.0,-8.0,-17.0,-28.0,-52.0,52.0,-6.58e-05,-7.2996e-05,0.0001162,-4.8243999999999994e-05,3.3025e-05,-0.00044031,0.00048716,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.014848,190.65,-171.27,-9.0735,183.31,-181.6,6.9014,181.16,-221.64,165.82,-235.0,102.67,173.21,-13.753,-174.69,-148.02,-102.37,-122.81,-232.42,87.124,152.43,-316.2,179.64,-16.854,-185.44,86.743,-211.97,144.13,40.86,-181.9,-2.2268,172.53,181.06,-155.99,171.92,-196.17,180.34,-170.12,-116.38,75.36,172.07,-155.65,-127.56,151.48
628,-0.11842,-0.12127,-0.063981,-0.024295,-0.076245,0.0018098,-0.12641,-0.053567,0.12765,0.12892,0.043534,0.018454,0.06551,0.088324,-0.038111,-16.0,13.0,8.0,16.0,16.0,-19.0,-24.0,-56.0,56.0,7.9779e-05,-0.00038293,0.00030224,-0.00010565,-5.7168999999999994e-05,-0.00044695,0.00048456,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.01605,184.81,-180.09,-4.2481,181.15,-179.7,2.4147,186.22,-193.78,169.9,-267.8,125.29,170.18,6.686,-173.65,-169.66,-74.069,-145.79,-298.15,153.8,86.511,-244.85,-23.764,193.8,106.28,82.123,-199.07,28.432,161.94,-11.274,-173.03,158.83,180.89,-87.441,91.395,-187.01,196.95,-162.84,-93.166,12.687,197.42,-48.075,-194.89,114.06
629,-0.089493,-0.10427,-0.063802,-0.027974,-0.063224,-0.0015689,-0.14558,-0.02945,0.12321,0.12088,0.043141,0.031721,0.074075,0.094665,-0.047374,11.0,-12.0,11.0,23.0,-9.0,-20.0,-24.0,-56.0,24.0,1.7661e-05,-0.00039174,0.00036724,-4.4998e-05,-6.4565e-05,-0.00023166,0.00087486,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.024206,190.17,-177.46,-0.75702,181.0,-201.14,26.693,186.44,100.78,162.62,-228.35,86.265,-136.71,291.27,-180.53,-112.26,-108.72,-106.84,-265.84,121.2,88.929,-244.0,-32.201,192.49,76.885,83.389,-218.63,42.379,151.09,-20.168,-170.84,135.51,181.01,-152.43,160.45,-190.46,182.29,-149.33,-116.08,39.413,196.16,-130.5,-157.2,142.56
630,-0.040615,-0.051125,-0.037174,-0.017772,-0.039043,-0.00089677,-0.14339,-0.025868,0.080836,0.086184,0.022517,0.017892,0.041755,0.093796,-0.047128,13.0,12.0,8.0,21.0,-8.0,-19.0,-24.0,-56.0,55.0,-0.00010014,-9.9424e-05,0.00011556,-5.0286000000000006e-05,-4.4723999999999994e-05,-0.00020758,0.0009431,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.023856,177.79,-183.06,-2.7658,178.58,-214.52,41.368,191.77,-237.94,169.5,-255.38,122.96,-146.68,306.31,-177.38,-135.82,-84.445,-144.45,-253.49,113.16,116.7,-283.66,262.85,-104.22,-189.17,78.981,-207.71,36.058,147.23,-164.77,-25.285,172.26,181.11,-166.35,173.06,-187.59,181.04,-167.62,-145.34,106.34,184.51,-147.82,191.08,-195.2
631,-0.051884,-0.068911,-0.036423,-0.017448,-0.041794,-0.00079489,-0.14616,-0.023932,0.077656,0.081955,0.022839,0.016853,0.033075,0.096228,-0.048006,-13.0,12.0,9.0,20.0,-8.0,-19.0,-25.0,-55.0,52.0,1.5551e-05,-0.00016012,0.00016232,-3.0216e-05,-2.7884e-05,-0.00019351,0.0010113,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,0.025542,183.23,-172.29,-8.9466,185.2,-184.29,11.133,180.51,-189.95,169.97,-250.67,110.99,179.15,-16.537,-176.9,-172.13,-90.616,-129.49,-270.77,133.07,124.99,-291.31,206.97,-38.492,-179.74,97.612,-211.72,60.486,123.04,-174.76,-9.4321,177.34,181.29,-168.17,173.13,-185.67,180.77,-169.98,-159.92,132.84,176.08,-161.73,203.84,-194.91
632,-0.1259,-0.1261,-0.072184,-0.023001,-0.08946,-0.0038507,-0.15176,-0.016337,0.12357,0.14333,0.048681,0.026867,0.075315,0.09893,-0.051956,-16.0,13.0,9.0,20.0,-9.0,-20.0,-24.0,-56.0,23.0,0.0003402,-0.00043421,0.00033961,-8.8731e-06,-6.876899999999999e-05,-7.5819e-05,0.00082317,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.027787,187.56,-177.26,-7.3375,182.74,-196.11,22.878,192.14,-206.45,166.84,-251.0,108.46,193.05,-30.969,-197.06,-162.47,-83.787,-131.12,-284.45,138.71,93.035,-256.44,-26.66,192.41,139.77,73.233,-203.09,23.06,162.99,-15.319,-170.72,153.99,179.65,-113.87,121.24,-187.95,184.97,-170.75,-67.823,17.004,198.33,-56.645,-208.88,118.39
633,-0.09295,-0.11929,-0.055671,-0.022575,-0.060667,-0.0029739,-0.14961,-0.02164,0.1044,0.10128,0.042837,0.016853,0.06117,0.097847,-0.051054,-19.0,19.0,8.0,21.0,19.0,-20.0,-24.0,-56.0,56.0,0.00039903,-0.00036542,0.00020828,-1.4565999999999999e-05,1.2839e-05,-0.00013625,0.00089449,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.026484,183.64,-178.1,-0.21926,179.67,-193.98,19.177,183.2,-210.37,168.05,-260.08,107.51,181.42,-10.74,-184.15,-156.74,-73.004,-134.87,-242.25,87.592,-200.63,17.5,178.08,1.9611,-181.05,84.293,-243.72,165.02,9.0211,-183.94,5.6307,175.03,180.32,-142.59,148.38,-186.43,182.47,-170.96,-82.434,42.915,186.15,-137.67,-154.17,143.25
634,-0.11312,-0.11656,-0.079261,-0.024584,-0.077756,-0.0057435,-0.14531,-0.020109,0.10156,0.13882,0.044017,0.021366,0.074966,0.094768,-0.052184,-17.0,13.0,11.0,23.0,19.0,-19.0,-72.0,-12.0,23.0,9.7646e-05,-0.0001725,0.00013814,5.9693e-06,2.2210999999999998e-05,-6.8343e-05,0.00054993,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,0.024167,202.74,-178.31,122.52,61.091,-187.06,14.605,185.86,74.034,163.81,-200.72,57.87,177.57,-28.911,-194.07,-74.795,-141.39,-75.02,-217.36,65.691,-203.08,23.598,181.53,-7.9448,-186.17,94.273,-252.12,164.39,13.628,-180.93,-1.388,174.53,179.35,-34.63,39.514,-184.25,183.58,-166.49,-71.83,13.005,192.12,-113.52,-150.73,132.37
635,-0.099347,-0.13049,-0.05996,-0.018044,-0.063922,-0.00062898,-0.14121,-0.035953,0.081412,0.10195,0.045017,0.017687,0.060201,0.093453,-0.045137,-20.0,-12.0,9.0,23.0,20.0,-23.0,-20.0,-60.0,60.0,0.00028553,-0.0003557,0.00027052,-5.4036e-06,-1.9981e-05,-0.00029606,0.0008402,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.022014,221.31,-180.47,2.8813,177.49,14.223,-187.49,-25.83,-167.89,173.23,77.231,-224.45,8.7916,167.35,7.5974,-208.34,-69.561,-149.72,-315.45,157.26,45.77,-207.37,-4.153,176.81,33.436,53.269,-198.32,20.022,170.93,-3.1419,-181.84,43.774,180.75,-123.34,128.28,-188.44,184.19,-170.29,-83.299,37.014,190.28,-63.299,-241.29,152.32
636,-0.087068,-0.09356,-0.048147,-0.01474,-0.050514,-0.0016096,-0.14138,-0.031329,0.068285,0.074913,0.032936,0.015252,0.043228,0.093156,-0.047199,-20.0,20.0,9.0,20.0,20.0,-18.0,-24.0,-56.0,56.0,0.00017363,-0.00028201,0.00018776,-1.2718e-05,1.3337000000000001e-05,-0.00023909,0.00084741,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.022221,326.76,-175.53,-4.4174,181.26,-227.72,55.097,196.76,23.748,173.73,-254.01,113.55,179.5,-10.868,-200.04,40.841,-84.601,-137.09,-235.96,77.911,138.2,-308.47,199.43,-25.745,-183.49,67.478,-225.41,93.466,88.646,-184.73,4.3847,174.43,180.62,-156.96,164.42,-188.1,181.36,-172.77,-104.96,70.822,181.08,-129.91,-167.58,149.15
637,-0.080119,-0.066479,-0.050363,-0.012083,-0.054079,-0.0032346,-0.15485,-0.020109,0.087132,0.08842,0.035563,0.015303,0.047258,0.09836,-0.052171,-13.0,13.0,12.0,19.0,-9.0,-18.0,-25.0,-55.0,55.0,0.00023702,-0.00021238,0.00017566,-1.5778e-05,6.0996e-06,-0.00013541,0.0010484,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.029494,180.41,-180.95,-1.3207,180.26,-184.12,9.6055,182.32,111.92,167.05,-225.71,80.378,173.88,-9.8545,-181.51,-134.94,-106.63,-107.69,-271.24,115.78,143.92,-310.43,193.39,-23.264,-185.04,62.47,-210.62,63.69,120.62,-182.11,-1.5339,174.1,181.16,-165.13,176.72,-192.09,180.19,-175.34,-113.57,90.039,176.24,-157.07,-153.79,159.89
638,-0.079599,-0.077784,-0.041874,-0.023205,-0.047646,-0.0035451,-0.15502,-0.019149,0.09499,0.10093,0.025663,0.02714,0.048769,0.098602,-0.05281,12.0,13.0,8.0,23.0,-5.0,-17.0,-25.0,-55.0,55.0,0.0003197,-0.00030809,0.00014478,-2.267e-05,2.0327e-05,-0.00012148,0.0010607,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.030025,179.46,-181.82,5.7976,177.94,-216.82,46.256,181.38,-201.23,167.61,-268.48,133.63,168.55,0.5961,-194.86,-155.47,-84.691,-149.16,-238.39,104.33,143.92,-316.35,168.37,6.5115,-184.12,92.871,-214.65,131.85,49.889,-183.99,2.5139,175.46,181.92,-171.27,176.24,-184.93,177.27,-173.66,185.74,-215.6,181.57,-149.51,-158.16,155.27
639,-0.1217,-0.13543,-0.082496,-0.024227,-0.082213,-0.0027395,-0.16189,-0.018365,0.13141,0.15945,0.042873,0.021145,0.06489,0.10257,-0.052336,-15.0,12.0,8.0,15.0,-8.0,-19.0,-24.0,-56.0,56.0,0.00027704,-0.00047928,0.00024942,1.6170999999999998e-05,-1.6567e-05,-0.00013816,0.0011421,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,0.034743,195.68,-173.29,-8.2875,180.7,-205.98,31.882,181.05,-189.4,172.19,-260.71,127.43,179.21,-9.6811,-184.97,-179.9,-86.842,-146.24,-308.38,158.75,79.397,-232.77,-25.692,192.59,146.95,79.689,-199.24,28.37,166.58,-13.948,-171.33,157.52,181.9,-143.31,149.43,-188.49,177.3,-176.12,165.5,-207.75,196.82,-52.151,-233.25,132.46
640,-0.1087,-0.10436,-0.068985,-0.021979,-0.074153,-0.0083678,-0.15922,-0.0089708,0.10884,0.12141,0.054168,0.029797,0.069618,0.099388,-0.055589,-19.0,20.0,8.0,20.0,-7.0,-21.0,-78.0,61.0,24.0,0.00060556,-0.00058289,0.00043646,-5.8257e-05,-2.0986999999999997e-05,3.7916999999999996e-05,0.00083321,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.032423,187.93,-170.37,-13.305,179.88,11.714,-186.01,76.691,-199.77,163.7,70.052,-212.33,22.091,160.79,-50.419,-165.73,-67.419,-155.69,-285.7,136.72,63.161,-228.84,-10.26,184.25,141.16,78.685,-205.39,16.852,168.81,-4.6886,-178.33,162.58,180.85,-153.53,156.21,-186.41,174.49,-173.24,158.38,-199.21,212.44,-62.923,-256.73,150.34
641,-0.063922,-0.055968,-0.038764,-0.013701,-0.040167,-0.0052579,-0.15545,-0.021099,0.079222,0.073244,0.020694,0.017892,0.037531,0.095882,-0.054651,-13.0,12.0,11.0,22.0,-8.0,-17.0,-28.0,-52.0,52.0,0.00013833,-4.7319e-05,7.321899999999999e-05,-2.5819e-05,-5.590499999999999e-06,-0.00012563,0.0010646,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.029162,177.06,-183.4,13.156,173.69,-182.51,10.155,180.5,121.05,155.89,-226.09,86.709,175.7,-32.31,-175.31,-141.48,-103.73,-118.68,-244.26,102.15,137.02,-300.94,185.7,-21.052,-178.56,85.634,-205.84,89.679,95.845,-181.5,-2.8446,176.96,180.29,-174.32,184.55,-188.08,179.46,-169.59,-147.66,117.28,178.56,-164.86,201.34,-188.19
642,-0.068494,-0.069971,-0.053204,-0.021161,-0.051599,-0.0055955,-0.16403,-0.010871,0.1065,0.10596,0.027843,0.02777,0.042763,0.10153,-0.057376,-15.0,13.0,8.0,12.0,-8.0,-16.0,-25.0,-55.0,55.0,0.00038063,-0.00034316,0.00018417,3.7616e-05,1.374e-05,-3.4302e-05,0.001167,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.03584,184.63,-176.67,-7.1421,179.07,-195.57,21.549,180.1,-197.0,161.68,-261.59,133.18,175.83,-8.5601,-179.99,-165.36,-90.053,-150.91,-274.93,149.56,88.974,-231.44,326.19,-161.62,158.89,133.03,-209.94,42.979,165.32,-22.646,-164.05,166.28,181.18,-168.81,176.11,-187.08,179.19,-171.39,173.49,-208.87,189.4,-161.02,203.54,-198.45
643,-0.070836,-0.07635,-0.044036,-0.017006,-0.047762,-0.0061332,-0.16061,-0.010583,0.10608,0.090992,0.022607,0.011522,0.040399,0.10012,-0.057558,-13.0,-9.0,8.0,22.0,18.0,-17.0,-28.0,-52.0,52.0,0.00014704,-0.00028066,0.00014736,5.0495e-05,1.5383000000000002e-06,-1.8225e-05,0.0011233,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.033765,188.73,-176.12,0.12384,179.21,-183.82,10.675,179.2,-209.29,159.83,-239.37,103.18,184.56,-41.005,-179.33,-160.99,-90.504,-130.49,-289.45,156.85,68.619,-224.34,328.85,-160.62,-192.74,145.07,-195.66,22.288,168.9,-23.337,-159.29,169.57,180.07,-171.62,178.87,-184.48,179.29,-170.18,-137.5,107.43,180.59,-167.8,206.58,-191.46
644,-0.058365,-0.067653,-0.018712,-0.039998,-0.03199,-0.0012802,-0.15998,0.12568,0.053991,0.066407,0.04214,0.035536,0.043577,0.080004,0.029714,12.0,-11.0,8.0,-8.0,5.0,12.0,-20.0,2.0,19.0,0.00027828,-0.00028824,0.00031658,-0.00016282,-0.00024012,0.00089905,0.0023708,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,0.13033,199.4,-177.69,-41.77,211.78,-246.98,90.833,-30.765,-182.47,183.8,-238.68,74.086,158.13,13.066,29.099,-195.69,-124.73,-60.362,188.65,-183.99,130.55,-230.64,241.35,-136.82,167.56,244.03,-175.31,143.37,136.62,-103.71,-170.99,147.34,190.48,-201.95,197.59,-189.85,184.58,-194.03,203.17,-197.77,198.08,-191.86,190.74,-177.52
645,-0.078062,-0.11032,-0.070057,-0.025402,-0.054893,-0.014998,-0.1682,0.12692,0.10878,0.13563,0.034116,0.013685,0.065937,0.089641,0.030899,-13.0,-12.0,9.0,12.0,26.0,-16.0,-25.0,24.0,55.0,9.8551e-05,-0.00017321,0.00026495,-4.2521e-05,-7.8446e-05,0.0012021,0.0022755,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.13319,195.46,-172.3,-11.788,187.42,-186.68,21.788,185.52,-207.19,165.04,-241.2,105.1,195.76,-54.431,-171.22,-167.29,-102.46,-116.25,304.2,-163.67,34.233,-200.33,-8.1053,182.68,-8.2762,257.87,-163.57,-3.8275,185.72,11.577,-188.24,155.84,179.37,-183.94,192.08,-182.19,177.27,-181.73,171.18,-173.14,181.61,-180.27,181.5,-172.06
646,-0.10463,-0.11245,-0.071558,-0.030869,-0.043228,-0.0043388,-0.15666,0.094274,0.077917,0.092088,0.037493,0.014724,0.059465,0.094863,0.012611,12.0,-12.0,11.0,20.0,24.0,-19.0,-25.0,25.0,55.0,0.00014244,-0.00014929,0.00016932,-2.4747e-05,-0.00011434,0.00080454,0.0021158,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.10002,273.05,-177.22,-13.449,193.04,-184.71,11.272,185.21,63.433,167.9,-223.72,69.064,186.0,-29.13,-188.58,-35.128,-124.17,-79.473,325.1,-167.31,45.915,-219.47,-4.2485,180.08,-158.52,-61.935,-167.13,5.5645,175.42,1.6443,-182.37,183.16,179.55,-178.11,185.07,-185.06,180.32,-181.09,175.37,-180.92,184.77,-179.02,179.41,-171.91
647,-0.082969,-0.078307,-0.054759,-0.019867,-0.05218,-0.0054995,-0.16981,0.10703,0.079664,0.098177,0.033812,0.015337,0.044197,0.10317,0.017091,-12.0,12.0,11.0,12.0,24.0,-16.0,-28.0,28.0,52.0,0.0002355,-0.00010029,0.00015916,-4.5648999999999996e-05,-5.4448000000000005e-05,0.00093223,0.0022733,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,0.12124,203.66,-171.68,184.12,-0.11994,-178.15,-0.076717,190.46,102.48,150.1,-204.13,57.996,172.16,-35.831,-183.97,-86.051,-151.88,-59.62,201.58,-24.065,167.57,-332.71,238.02,-71.727,-178.25,-33.356,-160.23,169.18,19.777,-175.89,-10.084,175.01,180.37,-179.66,191.12,-188.11,179.46,-179.91,176.95,-188.0,187.34,-179.13,181.31,-172.0
648,-0.11222,-0.13014,-0.09724,-0.041105,-0.08105,-0.0064057,-0.18496,0.11007,0.14138,0.15695,0.052809,0.023308,0.094536,0.11021,0.015331,-17.0,-12.0,8.0,19.0,25.0,-19.0,-21.0,21.0,59.0,0.00056544,-0.00078856,0.00066109,-4.3838e-05,-7.5956e-05,0.00095253,0.0024762,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.14374,201.56,-179.27,-13.13,182.57,-301.17,127.3,194.31,-192.26,174.37,73.901,-216.91,-107.22,278.23,-79.717,-187.03,-58.64,-153.98,-45.999,184.14,8.9289,-185.58,1.1379,178.92,-1.7098,263.29,-171.05,-6.2802,180.29,5.2128,-182.39,5.569,180.5,-179.08,188.12,-187.78,39.056,-181.47,172.63,-181.0,190.95,-26.738,27.466,-175.19
